100000, 0.0006104886854, 1638.03199619
200000, 0.0003825439368, 2614.0788124
500000, 0.0002456078946, 4071.53036195
1000000, 0.0002008989071, 4977.62787481
2000000, 0.000126857374, 7882.86851972
4000000, 0.0001153538661, 8668.97689527
8000000, 0.0001098489017, 9103.41373035
16000000, 0.0001067382348, 9368.71404959
32000000, 0.0001059573682, 9437.75800577
48000000, 0.000104467732, 9572.33378054
64000000, 0.000104374036, 9580.9268121
